,Usia,Gender,Gaji,Jumlah-Anak
7536,54,L,5-10jt,4
7537,36,L,5-10jt,1
7538,32,L,5-10jt,2
7539,46,P,3-5jt,2
7540,54,L,5-10jt,6
7541,49,L,1-3jt,1
7542,38,L,5-10jt,4
7543,52,P,3-5jt,6
7544,46,L,3-5jt,0
7545,33,L,5-10jt,3
7546,38,L,5-10jt,4
7547,45,L,1-3jt,4
7548,28,L,1-3jt,1
7549,21,P,3-5jt,6
7550,26,L,1-3jt,3
7551,54,L,5-10jt,6
7552,17,P,5-10jt,6
7553,51,P,3-5jt,2
7554,47,L,3-5jt,4
7555,25,L,3-5jt,4
7556,29,P,1-3jt,4
7557,23,P,3-5jt,0
7558,27,P,1-3jt,1
7559,47,P,5-10jt,4
7560,36,L,1-3jt,3
7561,57,P,5-10jt,1
7562,47,L,3-5jt,1
7563,47,L,5-10jt,2
7564,36,L,1-3jt,3
7565,53,L,1-3jt,2
7566,52,L,3-5jt,1
7567,22,P,1-3jt,0
7568,44,P,5-10jt,2
7569,55,P,5-10jt,5
7570,18,P,3-5jt,3
7571,27,L,5-10jt,6
7572,53,L,3-5jt,6
7573,39,P,1-3jt,5
7574,20,L,5-10jt,0
7575,60,L,5-10jt,4
7576,18,P,3-5jt,3
7577,51,P,3-5jt,0
7578,44,P,1-3jt,3
7579,26,P,1-3jt,3
7580,52,L,1-3jt,2
7581,47,L,3-5jt,2
7582,51,P,5-10jt,3
7583,33,P,1-3jt,6
7584,27,P,1-3jt,5
7585,56,L,1-3jt,6
7586,59,P,5-10jt,5
7587,19,P,3-5jt,6
7588,55,L,5-10jt,6
7589,32,P,1-3jt,3
7590,27,P,3-5jt,4
7591,45,P,3-5jt,5
7592,53,P,1-3jt,4
7593,37,P,3-5jt,0
7594,46,P,5-10jt,4
7595,50,L,5-10jt,3
7596,20,L,1-3jt,6
7597,18,P,3-5jt,5
7598,46,P,1-3jt,2
7599,47,L,3-5jt,3
7600,48,L,1-3jt,4
7601,58,P,3-5jt,3
7602,20,P,3-5jt,5
7603,36,P,3-5jt,1
7604,30,P,3-5jt,3
7605,56,P,1-3jt,2
7606,39,P,1-3jt,0
7607,23,P,1-3jt,2
7608,21,L,3-5jt,4
7609,42,L,1-3jt,1
7610,29,L,3-5jt,6
7611,27,L,5-10jt,2
7612,29,L,1-3jt,6
7613,26,P,1-3jt,6
7614,33,L,1-3jt,4
7615,55,P,3-5jt,1
7616,34,P,5-10jt,0
7617,23,P,5-10jt,1
7618,36,P,1-3jt,5
7619,28,P,1-3jt,6
7620,54,L,3-5jt,5
7621,42,P,5-10jt,4
7622,24,L,1-3jt,3
7623,41,P,1-3jt,4
7624,21,P,5-10jt,1
7625,31,P,1-3jt,4
7626,58,P,5-10jt,5
7627,43,L,3-5jt,1
7628,34,P,5-10jt,0
7629,22,L,1-3jt,6
7630,46,P,3-5jt,4
7631,18,P,1-3jt,2
7632,26,P,5-10jt,2
7633,55,P,1-3jt,3
7634,30,P,3-5jt,2
7635,40,P,3-5jt,2
7636,28,P,1-3jt,1
7637,56,L,1-3jt,4
7638,27,P,3-5jt,4
7639,36,P,5-10jt,1
7640,44,L,1-3jt,3
7641,55,P,1-3jt,0
7642,24,L,3-5jt,0
7643,25,P,5-10jt,1
7644,45,P,1-3jt,4
7645,40,P,3-5jt,3
7646,42,L,3-5jt,2
7647,53,P,3-5jt,2
7648,60,P,1-3jt,2
7649,19,P,5-10jt,0
7650,38,P,5-10jt,2
7651,46,L,3-5jt,5
7652,58,P,5-10jt,0
7653,50,P,1-3jt,2
7654,35,L,5-10jt,3
7655,44,P,3-5jt,2
7656,56,L,3-5jt,1
7657,40,L,1-3jt,3
7658,20,L,5-10jt,5
7659,23,L,5-10jt,3
7660,57,P,1-3jt,3
7661,24,L,3-5jt,2
7662,31,P,1-3jt,4
7663,20,L,1-3jt,2
7664,22,P,5-10jt,4
7665,27,L,5-10jt,0
7666,48,L,3-5jt,3
7667,40,P,1-3jt,4
7668,23,P,5-10jt,5
7669,30,L,1-3jt,5
7670,60,L,5-10jt,2
7671,32,L,1-3jt,4
7672,50,L,1-3jt,2
7673,44,L,3-5jt,2
7674,48,L,1-3jt,4
7675,57,L,3-5jt,4
7676,49,L,3-5jt,4
7677,58,P,5-10jt,6
7678,41,L,3-5jt,2
7679,22,P,1-3jt,4
7680,53,L,3-5jt,5
7681,19,L,3-5jt,5
7682,59,L,3-5jt,2
7683,48,L,5-10jt,1
7684,20,L,1-3jt,6
7685,41,L,1-3jt,1
7686,53,L,5-10jt,4
7687,48,P,1-3jt,5
7688,18,P,5-10jt,5
7689,34,L,3-5jt,6
7690,28,P,3-5jt,1
7691,17,P,3-5jt,5
7692,28,P,1-3jt,6
7693,33,L,1-3jt,3
7694,52,L,1-3jt,5
7695,55,L,1-3jt,0
7696,22,P,1-3jt,5
7697,37,P,1-3jt,5
7698,45,L,5-10jt,1
7699,49,L,3-5jt,1
7700,17,P,3-5jt,5
7701,35,P,3-5jt,0
7702,49,P,5-10jt,3
7703,32,P,5-10jt,5
7704,48,L,1-3jt,0
7705,50,L,1-3jt,4
7706,32,P,3-5jt,3
7707,21,L,1-3jt,6
7708,53,L,5-10jt,1
7709,34,P,1-3jt,0
7710,41,P,1-3jt,4
7711,32,P,1-3jt,4
7712,56,P,3-5jt,6
7713,28,L,5-10jt,4
7714,42,L,5-10jt,6
7715,42,P,1-3jt,6
7716,39,L,3-5jt,6
7717,45,L,3-5jt,5
7718,20,P,1-3jt,3
7719,17,L,1-3jt,1
7720,58,P,5-10jt,6
7721,40,P,3-5jt,0
7722,49,P,5-10jt,0
7723,32,P,1-3jt,6
7724,43,L,1-3jt,2
7725,40,P,1-3jt,0
7726,49,L,1-3jt,5
7727,39,P,5-10jt,3
7728,36,P,1-3jt,6
7729,51,P,5-10jt,1
7730,59,P,3-5jt,3
7731,44,L,5-10jt,6
7732,41,P,3-5jt,4
7733,55,L,1-3jt,6
7734,37,P,3-5jt,5
7735,46,P,3-5jt,5
7736,37,P,1-3jt,0
7737,21,L,5-10jt,4
7738,29,L,1-3jt,2
7739,56,L,3-5jt,0
7740,49,L,1-3jt,4
7741,40,L,1-3jt,5
7742,21,L,5-10jt,3
7743,18,P,1-3jt,2
7744,40,L,5-10jt,4
7745,21,P,5-10jt,4
7746,46,P,1-3jt,5
7747,24,L,1-3jt,5
7748,23,P,5-10jt,1
7749,20,P,1-3jt,0
7750,29,L,1-3jt,1
7751,39,P,3-5jt,5
7752,19,P,1-3jt,6
7753,17,P,5-10jt,3
7754,33,L,3-5jt,3
7755,34,P,1-3jt,1
7756,51,P,5-10jt,4
7757,33,P,3-5jt,1
7758,53,P,5-10jt,5
7759,49,L,1-3jt,1
7760,60,L,5-10jt,5
7761,34,P,5-10jt,3
7762,22,L,3-5jt,1
7763,58,P,5-10jt,5
7764,35,L,1-3jt,3
7765,19,L,3-5jt,6
7766,34,P,3-5jt,1
7767,44,L,1-3jt,1
7768,42,P,1-3jt,3
7769,33,P,5-10jt,3
7770,19,P,3-5jt,1
7771,19,P,5-10jt,3
7772,39,P,3-5jt,1
7773,38,L,1-3jt,1
7774,40,P,3-5jt,2
7775,50,P,1-3jt,4
7776,40,L,1-3jt,6
7777,57,P,5-10jt,2
7778,21,L,5-10jt,3
7779,23,L,5-10jt,0
7780,55,L,3-5jt,2
7781,37,L,1-3jt,0
7782,50,L,3-5jt,4
7783,38,L,3-5jt,2
7784,37,P,3-5jt,4
7785,57,L,5-10jt,0
7786,33,P,1-3jt,2
7787,50,L,3-5jt,5
7788,30,L,1-3jt,4
7789,19,P,5-10jt,6
7790,52,L,5-10jt,5
7791,55,P,3-5jt,5
7792,18,L,3-5jt,1
7793,48,L,3-5jt,1
7794,31,P,3-5jt,5
7795,54,L,3-5jt,2
7796,43,L,3-5jt,3
7797,28,L,3-5jt,3
7798,49,L,5-10jt,6
7799,23,L,1-3jt,0
7800,57,P,3-5jt,3
7801,26,P,3-5jt,2
7802,60,P,3-5jt,3
7803,26,P,1-3jt,4
7804,46,L,3-5jt,0
7805,40,L,5-10jt,3
7806,38,P,1-3jt,4
7807,40,P,3-5jt,6
7808,48,P,1-3jt,3
7809,53,P,3-5jt,6
7810,45,P,3-5jt,3
7811,49,L,3-5jt,4
7812,32,L,5-10jt,1
7813,52,P,5-10jt,2
7814,31,L,5-10jt,4
7815,32,P,3-5jt,3
7816,47,L,1-3jt,1
7817,43,P,3-5jt,4
7818,55,L,3-5jt,5
7819,32,L,5-10jt,1
7820,42,P,1-3jt,1
7821,46,L,3-5jt,6
7822,46,L,1-3jt,4
7823,49,L,5-10jt,1
7824,20,P,3-5jt,4
7825,29,L,5-10jt,1
7826,25,P,1-3jt,0
7827,41,L,3-5jt,4
7828,57,L,1-3jt,5
7829,34,L,1-3jt,0
7830,24,P,5-10jt,6
7831,28,P,3-5jt,6
7832,43,L,1-3jt,1
7833,46,P,3-5jt,3
7834,58,L,1-3jt,2
7835,55,P,3-5jt,5
7836,60,P,1-3jt,4
7837,45,L,3-5jt,3
7838,58,L,5-10jt,3
7839,24,P,1-3jt,3
7840,18,L,1-3jt,0
7841,54,P,1-3jt,5
7842,23,L,3-5jt,3
7843,54,P,5-10jt,3
7844,39,P,1-3jt,0
7845,50,L,1-3jt,0
7846,45,P,3-5jt,6
7847,47,L,5-10jt,1
7848,51,L,1-3jt,5
7849,44,P,3-5jt,2
7850,60,L,5-10jt,6
7851,49,P,5-10jt,1
7852,46,P,1-3jt,5
7853,42,L,1-3jt,6
7854,46,L,3-5jt,3
7855,24,P,3-5jt,5
7856,36,L,5-10jt,6
7857,23,P,5-10jt,0
7858,53,P,5-10jt,6
7859,45,P,1-3jt,2
7860,60,L,5-10jt,4
7861,56,L,5-10jt,5
7862,33,P,1-3jt,3
7863,25,L,1-3jt,0
7864,59,L,1-3jt,4
7865,40,L,5-10jt,0
7866,51,L,5-10jt,4
7867,39,L,5-10jt,4
7868,38,L,1-3jt,3
7869,29,P,3-5jt,3
7870,45,L,1-3jt,3
7871,43,L,1-3jt,3
7872,56,L,3-5jt,2
7873,40,P,3-5jt,6
7874,18,P,5-10jt,0
7875,48,L,5-10jt,4
7876,21,L,3-5jt,0
7877,22,P,1-3jt,1
7878,46,P,3-5jt,0
7879,44,P,1-3jt,6
7880,53,P,1-3jt,3
7881,54,P,5-10jt,1
7882,23,L,1-3jt,4
7883,42,L,1-3jt,1
7884,45,P,3-5jt,0
7885,47,L,1-3jt,1
7886,45,P,1-3jt,2
7887,47,L,5-10jt,5
7888,40,L,3-5jt,6
7889,20,P,3-5jt,2
7890,53,P,3-5jt,4
7891,21,P,5-10jt,1
7892,22,P,5-10jt,5
7893,26,L,1-3jt,0
7894,41,P,3-5jt,2
7895,59,P,1-3jt,3
7896,32,L,5-10jt,4
7897,52,P,3-5jt,4
7898,49,L,3-5jt,2
7899,56,L,1-3jt,2
7900,37,P,3-5jt,2
7901,41,P,1-3jt,0
7902,21,P,1-3jt,2
7903,57,L,1-3jt,1
7904,47,L,1-3jt,5
7905,39,P,5-10jt,4
7906,46,P,5-10jt,0
7907,55,L,3-5jt,2
7908,40,P,5-10jt,3
7909,45,P,3-5jt,4
7910,59,L,5-10jt,1
7911,33,P,5-10jt,4
7912,43,L,3-5jt,0
7913,41,P,1-3jt,4
7914,50,L,3-5jt,6
7915,45,L,3-5jt,4
7916,26,P,3-5jt,6
7917,36,L,3-5jt,4
7918,23,P,3-5jt,0
7919,19,L,1-3jt,1
7920,41,P,1-3jt,0
7921,48,P,1-3jt,5
7922,58,L,3-5jt,3
7923,46,P,5-10jt,5
7924,23,L,3-5jt,6
7925,21,L,1-3jt,0
7926,21,P,3-5jt,2
7927,19,L,3-5jt,0
7928,37,L,5-10jt,1
7929,45,L,3-5jt,2
7930,20,P,3-5jt,5
7931,28,L,3-5jt,0
7932,36,L,5-10jt,0
7933,41,L,5-10jt,2
7934,59,P,3-5jt,5
7935,50,P,3-5jt,0
7936,27,P,5-10jt,2
7937,21,P,5-10jt,3
7938,49,L,1-3jt,5
7939,38,P,1-3jt,0
7940,56,L,5-10jt,5
7941,27,P,3-5jt,2
7942,17,P,5-10jt,1
7943,24,P,5-10jt,0
7944,31,L,1-3jt,6
7945,52,P,3-5jt,1
7946,30,P,5-10jt,4
7947,56,P,5-10jt,5
7948,44,P,3-5jt,6
7949,24,L,5-10jt,0
7950,45,P,3-5jt,3
7951,32,L,3-5jt,6
7952,28,L,3-5jt,0
7953,46,P,5-10jt,0
7954,34,L,1-3jt,2
7955,48,L,1-3jt,6
7956,24,P,3-5jt,4
7957,22,P,5-10jt,5
7958,28,L,1-3jt,6
7959,45,P,3-5jt,0
7960,21,L,1-3jt,0
7961,20,P,1-3jt,3
7962,36,L,3-5jt,1
7963,32,P,5-10jt,0
7964,25,P,1-3jt,0
7965,59,P,5-10jt,0
7966,34,L,5-10jt,0
7967,18,P,1-3jt,4
7968,56,P,3-5jt,6
7969,51,P,3-5jt,2
7970,57,L,1-3jt,5
7971,35,P,5-10jt,2
7972,22,P,5-10jt,1
7973,51,L,3-5jt,0
7974,38,L,5-10jt,0
7975,55,P,1-3jt,4
7976,28,L,3-5jt,3
7977,40,L,5-10jt,3
7978,39,P,1-3jt,1
7979,34,L,3-5jt,5
7980,42,P,5-10jt,1
7981,38,P,1-3jt,6
7982,51,P,3-5jt,0
7983,40,L,3-5jt,6
7984,55,P,1-3jt,5
7985,24,P,3-5jt,3
7986,50,L,3-5jt,5
7987,36,P,1-3jt,2
7988,33,L,5-10jt,6
7989,37,L,5-10jt,1
7990,46,L,5-10jt,2
7991,20,P,1-3jt,1
7992,47,P,3-5jt,6
7993,51,P,5-10jt,2
7994,48,P,5-10jt,1
7995,43,P,5-10jt,0
7996,48,P,5-10jt,1
7997,56,P,3-5jt,3
7998,32,L,5-10jt,0
7999,60,L,1-3jt,5
8000,56,P,3-5jt,4
8001,17,L,3-5jt,1
8002,38,L,3-5jt,1
8003,42,P,3-5jt,1
8004,53,P,5-10jt,1
8005,26,L,5-10jt,5
8006,41,P,1-3jt,4
8007,26,L,3-5jt,6
8008,26,L,1-3jt,5
8009,50,P,1-3jt,2
8010,39,P,1-3jt,4
8011,42,P,5-10jt,4
8012,28,P,1-3jt,6
8013,47,L,5-10jt,3
8014,33,L,5-10jt,5
8015,31,P,3-5jt,2
8016,53,P,3-5jt,2
8017,39,P,5-10jt,4
8018,19,P,3-5jt,3
8019,46,L,5-10jt,5
8020,37,L,1-3jt,3
8021,36,L,1-3jt,5
8022,22,L,3-5jt,0
8023,60,L,1-3jt,6
8024,57,P,3-5jt,0
8025,44,L,1-3jt,3
8026,60,L,3-5jt,1
8027,21,P,5-10jt,5
8028,24,L,1-3jt,1
8029,35,L,5-10jt,1
8030,17,L,1-3jt,1
8031,20,P,1-3jt,4
8032,47,P,5-10jt,5
8033,60,P,5-10jt,0
8034,43,L,5-10jt,0
8035,52,P,5-10jt,6
8036,53,P,5-10jt,0
8037,45,P,1-3jt,3
8038,58,L,5-10jt,2
8039,30,L,1-3jt,2
8040,31,P,3-5jt,6
8041,56,P,5-10jt,3
8042,59,P,5-10jt,2
8043,55,L,5-10jt,3
8044,44,L,3-5jt,3
8045,35,P,5-10jt,3
8046,53,P,5-10jt,1
8047,42,L,3-5jt,4
8048,42,P,1-3jt,3
8049,54,L,5-10jt,0
8050,33,L,5-10jt,2
8051,34,L,3-5jt,5
8052,20,L,3-5jt,6
8053,47,L,5-10jt,2
8054,60,L,5-10jt,6
8055,17,L,3-5jt,3
8056,26,P,3-5jt,1
8057,28,L,1-3jt,3
8058,59,L,5-10jt,0
8059,30,P,5-10jt,2
8060,17,L,1-3jt,5
8061,56,L,3-5jt,0
8062,43,L,1-3jt,6
8063,59,P,1-3jt,5
8064,50,P,1-3jt,0
8065,44,P,1-3jt,5
8066,23,L,5-10jt,3
8067,50,L,3-5jt,5
8068,30,L,1-3jt,0
8069,27,L,3-5jt,1
8070,45,L,1-3jt,2
8071,19,P,5-10jt,2
8072,24,P,5-10jt,3
8073,59,P,5-10jt,2
8074,46,L,1-3jt,1
8075,20,L,3-5jt,3
8076,29,L,5-10jt,6
8077,39,L,3-5jt,3
8078,40,P,1-3jt,1
8079,47,L,5-10jt,1
8080,24,P,5-10jt,0
8081,21,P,5-10jt,6
8082,19,P,5-10jt,2
8083,36,P,3-5jt,6
8084,60,L,5-10jt,5
8085,23,L,1-3jt,1
8086,52,L,3-5jt,4
8087,44,L,3-5jt,4
8088,57,L,5-10jt,6
8089,27,L,5-10jt,2
8090,21,P,1-3jt,5
8091,45,L,5-10jt,4
8092,52,P,1-3jt,0
8093,21,P,3-5jt,0
8094,38,L,3-5jt,2
8095,60,L,1-3jt,6
8096,33,L,5-10jt,4
8097,38,P,3-5jt,6
8098,41,P,1-3jt,6
8099,55,L,3-5jt,3
8100,57,L,1-3jt,3
8101,51,L,3-5jt,2
8102,44,P,3-5jt,3
8103,45,L,1-3jt,1
8104,38,P,3-5jt,2
8105,53,L,3-5jt,2
8106,51,P,5-10jt,2
8107,39,L,5-10jt,6
8108,52,P,3-5jt,5
8109,30,L,5-10jt,5
8110,49,P,1-3jt,4
8111,26,L,3-5jt,6
8112,37,P,3-5jt,1
8113,19,L,1-3jt,6
8114,55,P,5-10jt,5
8115,39,P,1-3jt,4
8116,50,L,5-10jt,6
8117,53,P,5-10jt,3
8118,22,L,3-5jt,2
8119,40,L,1-3jt,0
8120,21,P,5-10jt,1
8121,20,L,5-10jt,0
8122,54,L,3-5jt,3
8123,53,P,3-5jt,4
8124,34,L,3-5jt,4
8125,38,L,5-10jt,1
8126,42,L,1-3jt,4
8127,42,L,5-10jt,4
8128,51,L,1-3jt,6
8129,25,P,3-5jt,0
8130,46,P,5-10jt,0
8131,48,P,5-10jt,4
8132,39,L,3-5jt,3
8133,38,P,3-5jt,1
8134,20,P,1-3jt,5
8135,33,P,3-5jt,5
8136,39,P,3-5jt,6
8137,56,L,5-10jt,1
8138,19,L,1-3jt,6
8139,38,P,1-3jt,3
8140,60,L,1-3jt,3
8141,40,L,5-10jt,6
8142,36,L,3-5jt,1
8143,23,L,3-5jt,5
8144,34,L,5-10jt,3
8145,52,P,1-3jt,2
8146,55,L,1-3jt,1
8147,32,L,3-5jt,0
8148,22,P,1-3jt,5
8149,35,P,1-3jt,1
8150,35,P,3-5jt,0
8151,55,P,3-5jt,4
8152,32,P,1-3jt,3
8153,46,P,5-10jt,4
8154,25,L,1-3jt,5
8155,56,P,3-5jt,6
8156,45,L,5-10jt,0
8157,18,L,5-10jt,5
8158,49,P,5-10jt,0
8159,29,L,3-5jt,5
8160,22,L,1-3jt,2
8161,42,L,1-3jt,3
8162,54,P,1-3jt,4
8163,60,L,5-10jt,0
8164,48,P,1-3jt,1
8165,33,P,1-3jt,6
8166,50,P,1-3jt,2
8167,55,P,1-3jt,4
8168,52,P,3-5jt,4
8169,42,P,1-3jt,2
8170,37,L,3-5jt,6
8171,57,L,1-3jt,0
8172,45,L,5-10jt,2
8173,38,L,5-10jt,2
8174,49,P,3-5jt,6
8175,54,L,5-10jt,0
8176,18,P,5-10jt,0
8177,23,L,5-10jt,5
8178,57,P,1-3jt,6
8179,28,L,3-5jt,1
8180,20,P,1-3jt,2
8181,49,L,1-3jt,1
8182,56,P,3-5jt,0
8183,49,L,3-5jt,5
8184,37,L,1-3jt,6
8185,21,P,5-10jt,0
8186,39,P,3-5jt,4
8187,22,P,1-3jt,5
8188,32,L,5-10jt,2
8189,50,L,5-10jt,2
8190,30,L,3-5jt,5
8191,48,L,5-10jt,4
8192,44,P,1-3jt,5
8193,51,P,3-5jt,1
8194,54,L,5-10jt,3
8195,18,L,1-3jt,6
8196,21,L,3-5jt,6
8197,38,P,5-10jt,4
8198,26,P,1-3jt,6
8199,36,P,3-5jt,6
8200,27,L,1-3jt,6
8201,31,L,3-5jt,5
8202,54,L,3-5jt,0
8203,57,L,5-10jt,1
8204,20,P,3-5jt,3
8205,40,L,1-3jt,4
8206,46,L,5-10jt,5
8207,47,L,1-3jt,1
8208,47,P,5-10jt,4
8209,27,L,5-10jt,0
8210,31,P,5-10jt,5
8211,27,P,3-5jt,6
8212,20,P,3-5jt,4
8213,59,L,1-3jt,6
8214,50,P,3-5jt,4
8215,23,P,5-10jt,5
8216,40,P,3-5jt,5
8217,49,L,3-5jt,4
8218,60,L,3-5jt,4
8219,24,L,5-10jt,0
8220,56,L,5-10jt,5
8221,25,P,3-5jt,4
8222,26,P,5-10jt,0
8223,30,P,3-5jt,2
8224,56,P,3-5jt,6
8225,47,P,1-3jt,2
8226,38,P,3-5jt,3
8227,30,L,3-5jt,0
8228,34,L,3-5jt,1
8229,26,P,3-5jt,3
8230,59,L,3-5jt,0
8231,51,P,5-10jt,2
8232,31,P,3-5jt,2
8233,44,P,5-10jt,3
8234,26,P,3-5jt,4
8235,40,L,5-10jt,0
8236,28,L,5-10jt,5
8237,33,P,5-10jt,3
8238,38,P,3-5jt,1
8239,24,P,1-3jt,3
8240,53,L,3-5jt,2
8241,43,L,5-10jt,6
8242,23,P,3-5jt,0
8243,60,P,5-10jt,1
8244,22,L,3-5jt,5
8245,17,P,1-3jt,4
8246,27,L,3-5jt,2
8247,18,P,3-5jt,2
8248,31,P,1-3jt,4
8249,58,L,3-5jt,0
8250,18,P,3-5jt,3
8251,59,L,5-10jt,0
8252,42,P,3-5jt,1
8253,24,P,1-3jt,3
8254,50,L,3-5jt,1
8255,59,L,3-5jt,1
8256,21,P,3-5jt,2
8257,23,P,1-3jt,3
8258,18,P,5-10jt,0
8259,25,L,1-3jt,5
8260,53,L,1-3jt,5
8261,51,P,5-10jt,6
8262,38,L,3-5jt,5
8263,51,P,3-5jt,3
8264,39,L,3-5jt,2
8265,39,L,3-5jt,4
8266,40,P,5-10jt,2
8267,41,P,5-10jt,3
8268,40,P,3-5jt,2
8269,46,P,5-10jt,2
8270,26,L,3-5jt,2
8271,25,P,3-5jt,4
8272,27,L,5-10jt,4
8273,27,P,1-3jt,4
8274,23,L,3-5jt,5
8275,29,P,1-3jt,0
8276,60,L,5-10jt,6
8277,21,P,1-3jt,2
8278,48,P,3-5jt,2
8279,37,L,3-5jt,1
8280,35,P,1-3jt,6
8281,49,L,5-10jt,3
8282,32,L,5-10jt,1
8283,30,L,3-5jt,6
8284,37,P,5-10jt,2
8285,55,L,1-3jt,3
8286,47,P,3-5jt,0
8287,47,P,3-5jt,0
8288,44,L,3-5jt,2
8289,40,L,1-3jt,2
8290,39,L,3-5jt,6
8291,35,P,5-10jt,0
8292,48,P,3-5jt,3
8293,32,P,3-5jt,0
8294,53,P,1-3jt,4
8295,54,P,3-5jt,2
8296,54,P,3-5jt,6
8297,41,P,5-10jt,4
8298,50,L,5-10jt,5
8299,24,L,1-3jt,6
8300,36,P,3-5jt,4
8301,30,L,5-10jt,0
8302,43,L,1-3jt,6
8303,25,L,5-10jt,0
8304,36,L,5-10jt,4
8305,36,P,3-5jt,2
8306,23,P,5-10jt,2
8307,37,L,1-3jt,0
8308,57,P,1-3jt,2
8309,19,L,1-3jt,2
8310,37,P,3-5jt,4
8311,57,P,1-3jt,2
8312,24,P,1-3jt,1
8313,60,L,5-10jt,6
8314,47,L,5-10jt,5
8315,60,L,3-5jt,2
8316,59,P,3-5jt,3
8317,34,P,1-3jt,1
8318,30,L,1-3jt,5
8319,42,L,1-3jt,2
8320,20,P,5-10jt,3
8321,51,L,1-3jt,4
8322,53,L,5-10jt,3
8323,40,L,5-10jt,5
8324,59,L,5-10jt,1
8325,57,L,3-5jt,5
8326,47,L,5-10jt,6
8327,55,L,5-10jt,0
8328,39,L,5-10jt,4
8329,24,P,3-5jt,0
8330,48,L,5-10jt,3
8331,59,P,3-5jt,5
8332,19,L,3-5jt,0
8333,29,L,1-3jt,6
8334,60,P,1-3jt,0
8335,49,L,3-5jt,6
8336,34,P,3-5jt,4
8337,30,L,3-5jt,4
8338,59,P,5-10jt,4
8339,34,L,1-3jt,4
8340,36,P,5-10jt,2
8341,26,P,1-3jt,3
8342,17,L,3-5jt,0
8343,17,L,1-3jt,0
8344,37,L,1-3jt,2
8345,57,L,3-5jt,0
8346,25,L,5-10jt,6
8347,26,P,3-5jt,5
8348,30,P,3-5jt,5
8349,33,L,5-10jt,3
8350,59,L,3-5jt,2
8351,30,P,1-3jt,5
8352,60,P,1-3jt,0
8353,51,P,3-5jt,0
8354,43,L,5-10jt,5
8355,49,P,5-10jt,2
8356,30,P,5-10jt,3
8357,17,P,5-10jt,0
8358,42,P,5-10jt,1
8359,23,L,5-10jt,1
8360,60,L,1-3jt,6
8361,27,L,3-5jt,3
8362,43,L,3-5jt,1
8363,51,P,3-5jt,5
8364,37,P,5-10jt,5
8365,53,L,3-5jt,4
8366,48,L,1-3jt,6
8367,57,P,3-5jt,4
8368,22,L,1-3jt,1
8369,38,L,3-5jt,5
8370,21,P,1-3jt,6
8371,57,P,1-3jt,0
8372,23,P,5-10jt,1
8373,24,P,1-3jt,4
8374,40,P,3-5jt,5
8375,52,L,1-3jt,2
8376,31,P,5-10jt,6
8377,33,P,1-3jt,3
8378,18,L,1-3jt,6
8379,58,L,5-10jt,6
8380,43,P,3-5jt,2
8381,40,P,1-3jt,4
8382,27,L,1-3jt,2
8383,49,P,3-5jt,1
8384,40,P,1-3jt,6
8385,55,L,5-10jt,3
8386,60,L,3-5jt,2
8387,60,L,1-3jt,5
8388,57,P,1-3jt,5
8389,57,L,5-10jt,4
8390,37,P,1-3jt,6
8391,53,L,1-3jt,3
8392,54,L,1-3jt,0
8393,50,P,3-5jt,4
8394,48,L,5-10jt,0
8395,55,L,5-10jt,0
8396,49,P,3-5jt,6
8397,39,L,3-5jt,6
8398,26,P,3-5jt,0
8399,38,P,5-10jt,1
8400,32,P,3-5jt,3
8401,29,L,3-5jt,0
8402,37,L,3-5jt,3
8403,18,L,3-5jt,1
8404,57,P,1-3jt,3
8405,34,P,1-3jt,2
8406,28,L,1-3jt,2
8407,52,P,1-3jt,3
8408,51,P,3-5jt,6
8409,28,P,1-3jt,4
8410,40,P,3-5jt,4
8411,58,P,1-3jt,6
8412,22,P,5-10jt,4
8413,44,P,3-5jt,0
8414,36,P,5-10jt,5
8415,33,P,3-5jt,0
8416,27,P,5-10jt,5
8417,21,P,1-3jt,1
8418,43,P,5-10jt,5
8419,44,P,1-3jt,6
8420,56,P,5-10jt,4
8421,38,P,3-5jt,0
8422,40,P,1-3jt,3
8423,21,P,5-10jt,0
8424,37,L,3-5jt,2
8425,48,P,5-10jt,4
8426,54,P,1-3jt,0
8427,18,P,3-5jt,3
8428,41,L,3-5jt,2
8429,60,P,1-3jt,2
8430,17,L,5-10jt,6
8431,47,L,1-3jt,2
8432,32,P,5-10jt,6
8433,34,P,5-10jt,0
8434,20,P,3-5jt,2
8435,29,L,5-10jt,0
8436,43,P,3-5jt,3
8437,41,P,5-10jt,3
8438,48,L,5-10jt,0
8439,53,L,3-5jt,2
8440,22,L,5-10jt,1
8441,46,P,1-3jt,0
8442,26,L,1-3jt,1
8443,33,P,5-10jt,3
8444,41,P,3-5jt,4
8445,17,P,1-3jt,0
8446,21,L,1-3jt,1
8447,38,L,3-5jt,4
8448,51,L,1-3jt,2
8449,59,P,3-5jt,0
8450,37,L,1-3jt,5
8451,50,P,5-10jt,0
8452,51,P,3-5jt,3
8453,23,P,3-5jt,3
8454,18,L,5-10jt,1
8455,22,P,3-5jt,3
8456,29,L,3-5jt,1
8457,54,L,3-5jt,0
8458,57,P,3-5jt,0
8459,38,P,3-5jt,3
8460,30,P,1-3jt,2
8461,36,L,3-5jt,5
8462,46,P,3-5jt,6
8463,28,P,1-3jt,6
8464,43,L,1-3jt,3
8465,48,P,1-3jt,2
8466,25,L,5-10jt,2
